Id,SalePrice
1748,226718.93937523192
1749,152658.9746722953
1750,124946.15022180157
1751,268111.7506947964
1752,115959.43849834129
1753,145444.61367782744
1754,194834.44899353184
1755,167866.82920647485
1756,134255.34358117485
1757,118609.23630853072
1758,146135.77558033617
1759,157856.18383029013
1760,166032.89459711805
1761,139527.70308085927
1762,170205.71186042635
1763,182132.70628170663
1764,109463.50128815688
1765,159037.25836492717
1766,187355.28784733315
1767,232210.9422246508
1768,137651.34823414547
1769,182452.490059416
1770,165470.90154527084
1771,107139.15181732249
1772,131348.05054302403
1773,124239.94754999474
1774,135708.6165887249
1775,144796.1182193298
1776,125072.15721429272
1777,109824.43523804614
1778,140425.0638776957
1779,121907.04226888141
1780,188522.50835742702
1781,122283.74419256563
1782,89230.35498446756
1783,145262.85980713516
1784,102362.43970974142
1785,114180.3221577612
1786,129040.3671566626
1787,175189.47354260331
1788,69670.54218379408
1789,95702.18008449725
1790,76245.77677565865
1791,197938.724455066
1792,155787.71889444013
1793,134724.1989779243
1794,159625.93167843923
1795,126869.73230446488
1796,141913.41898370226
1797,118071.59027186643
1798,115892.22709264587
1799,106495.30161705126
1800,123546.67593466224
1801,121302.66071696042
1802,135775.9007505301
1803,145889.49122510012
1804,137459.3646332172
1805,143230.61453443317
1806,131481.2151440514
1807,134658.499471044
1808,122478.71286390402
1809,115559.37478471806
1810,136515.9575545151
1811,96381.81424597988
1812,89961.30039180465
1813,119229.11171039102
1814,96073.83117813201
1815,57960.79871392021
1816,110931.35537938366
1817,102455.94571384064
1818,148866.85986202926
1819,129144.8171960135
1820,76924.4410535998
1821,123814.00233818393
1822,155153.41932191732
1823,55925.53625923949
1824,127359.70090138027
1825,131693.0538160096
1826,104646.0903568145
1827,94053.25780997144
1828,132988.3734815438
1829,130817.72972535236
1830,140143.5646311976
1831,132775.12785307944
1832,75289.51000299367
1833,148282.74480766043
1834,136540.98532957886
1835,109616.52829315129
1836,120314.16531584038
1837,81635.73818479036
1838,120494.9004370817
1839,121159.2718351369
1840,132100.79813627794
1841,120921.57506970156
1842,91479.9443685609
1843,119659.67369815236
1844,144524.5401329414
1845,132280.42100455952
1846,155504.95601569093
1847,156203.59590067356
1848,58011.7741223946
1849,115768.153937379
1850,113208.96354665923
1851,147832.49019613242
1852,127326.80070792491
1853,124584.27956675207
1854,168759.54697079913
1855,145209.12272626293
1856,223672.4134972795
1857,131442.78443672307
1858,136811.43187757445
1859,120599.49945461885
1860,146836.6633877473
1861,121577.16767619447
1862,357927.8646632507
1863,355424.3430238044
1864,355446.03712719586
1865,322827.2017856291
1866,325039.2897973033
1867,234607.5993377269
1868,288790.01735129784
1869,211373.67042184193
1870,228242.64342451878
1871,251063.82067609407
1872,182946.1292513099
1873,225954.97669584557
1874,146830.4932116176
1875,191419.39375896173
1876,188956.1091718429
1877,204418.0245231111
1878,202440.7336607213
1879,120087.61743202724
1880,132990.1411662051
1881,237135.252297045
1882,252065.04498368895
1883,182059.3723847343
1884,197568.33887786404
1885,227407.0786172307
1886,275333.6376414767
1887,218998.7736375635
1888,277743.86514521786
1889,170472.44283996965
1890,113487.02868977512
1891,141856.79466560108
1892,98137.59913985876
1893,119050.75416210757
1894,121496.31862874622
1895,122543.98086369432
1896,122158.42392388663
1897,113070.70046299281
1898,124570.76523216016
1899,154815.8632823865
1900,148395.40647649608
1901,146992.59667121578
1902,117173.68918713636
1903,210684.82218492636
1904,123824.46385815913
1905,191048.77736805403
1906,141177.8423813115
1907,191686.57480135933
1908,117218.16923899994
1909,143729.66574835216
1910,130130.14339733488
1911,187729.08933971543
1912,279582.0669036991
1913,145398.65666056963
1914,76705.3285089695
1915,268706.21403382265
1916,33761.04704150677
1917,245326.47263400134
1918,144053.40034540105
1919,183782.66632662155
1920,147697.34738698596
1921,356865.6023927209
1922,298456.01786796656
1923,230167.34612936238
1924,226015.77954327138
1925,196529.48220803041
1926,349509.35045312246
1927,133962.43123471306
1928,160191.07337205877
1929,123084.35758312806
1930,127787.65225383837
1931,143323.39346635304
1932,138280.91223700068
1933,166053.27746604892
1934,174849.6656309345
1935,169198.39344829862
1936,179793.20286831076
1937,179750.35241359987
1938,172958.34527418547
1939,222849.7872852917
1940,182170.9831836516
1941,168607.30363111006
1942,187642.83186503948
1943,202813.10300411482
1944,327537.9174072368
1945,338452.69511500123
1946,90346.2622690566
1947,243061.9447777887
1948,168375.85908315168
1949,251072.11121769057
1950,197042.31532160548
1951,252251.5205037289
1952,216107.5756799273
1953,181162.41654936102
1954,181376.4981004341
1955,131044.83107544699
1956,367787.28345332266
1957,149746.70463661008
1958,308594.5165567128
1959,140838.67497229305
1960,109402.510081769
1961,122652.00717815259
1962,106644.02664029787
1963,115366.9656989356
1964,107743.5240052022
1965,148848.90155630143
1966,145619.39934919658
1967,273568.7606574673
1968,392163.3005805089
1969,341699.1297216812
1970,353563.15233991644
1971,481226.8194677453
1972,356507.8031493647
1973,284058.3571096436
1974,318098.1549935741
1975,655181.6235291678
1976,265148.0082346187
1977,326864.6817883292
1978,322913.4658442915
1979,304753.2923298628
1980,182675.26593599955
1981,304500.1624361375
1982,210789.67495034516
1983,196792.48209459882
1984,170540.77407502802
1985,222442.79148258702
1986,213525.59078869864
1987,191725.43104909526
1988,183498.57119167747
1989,205083.4004661237
1990,222349.6753575197
1991,217520.6177718636
1992,214477.54845779258
1993,189137.24418077897
1994,227328.11658201582
1995,184554.25801837136
1996,243791.5651702615
1997,303234.6900049084
1998,280362.7678195914
1999,270060.863827614
2000,316479.9848481828
2001,309883.7605398225
2002,245507.82401884542
2003,260354.22579907716
2004,293658.41625395394
2005,229001.68721016555
2006,221090.6868325919
2007,262349.13686766033
2008,220011.63135859292
2009,196950.53428099028
2010,203054.57865877164
2011,146408.34801095608
2012,181849.9531055206
2013,173983.18461085
2014,187648.36265407733
2015,194131.79116786513
2016,190638.52993585035
2017,198937.1434523385
2018,121783.05170586519
2019,142880.10683704764
2020,104285.13230509819
2021,97972.44555320663
2022,182629.06160609698
2023,139933.46636675912
2024,289179.9461195161
2025,365508.9576307111
2026,178087.99691458402
2027,162341.15713405792
2028,148186.03565125406
2029,169525.67256916087
2030,265254.82603499515
2031,235713.53767096353
2032,247708.40398836206
2033,249079.22553185656
2034,180698.86161151706
2035,214335.83443301741
2036,216815.87268212115
2037,221366.53126304416
2038,339561.0681169265
2039,210378.09406247354
2040,295482.2464930416
2041,293822.76725532796
2042,204335.00522213138
2043,184149.05456765837
2044,176116.4825648635
2045,216942.30579550102
2046,146191.42840534897
2047,139174.33163653954
2048,150521.07738856247
2049,145295.50564578766
2050,177961.99450763979
2051,114095.55075395189
2052,119986.81296515121
2053,154917.48089922138
2054,102788.53537437324
2055,140763.55406444048
2056,158236.77576793596
2057,114008.39588431893
2058,203126.51380587043
2059,131098.41726737953
2060,175716.56570851346
2061,177239.15993501944
2062,118818.05444596316
2063,119072.26419478154
2064,125461.4475127139
2065,113644.82353420526
2066,160879.0423308485
2067,118794.24304386179
2068,144818.21419191352
2069,82322.71345549547
2070,111030.36259090599
2071,95703.81724811345
2072,137850.94542759578
2073,137799.81879971852
2074,193752.21029228182
2075,142156.41429967512
2076,114223.88037601074
2077,151247.9197638548
2078,119011.43441677238
2079,142176.95492255903
2080,124236.2819619854
2081,124303.13114003603
2082,107003.29816034125
2083,135718.34791256775
2084,111054.25608701208
2085,118752.01742714873
2086,114447.43261186105
2087,129135.1800470253
2088,96316.23309992714
2089,90477.61448938026
2090,128632.41583454586
2091,97426.16621718676
2092,124619.97708248983
2093,109080.55925298827
2094,115798.50923468005
2095,147070.33611635154
2096,90141.44569936079
2097,101546.57956052238
2098,138642.4355066072
2099,59529.138290720206
2100,68844.65679779461
2101,106357.66514714425
2102,143147.10170834803
2103,99990.77896375612
2104,138262.1170763978
2105,123949.86050599882
2106,57615.26868938306
2107,191044.20535993425
2108,115759.79097974891
2109,105975.18741333771
2110,112579.19478094474
2111,161095.28969654813
2112,121838.22817506602
2113,120913.67945960026
2114,128971.50462387211
2115,156813.56136546866
2116,114814.98241105545
2117,134400.9723702745
2118,125781.28344036362
2119,121461.10683682059
2120,129901.03062963451
2121,177632.43341057262
2122,110236.07437225193
2123,87525.25933399759
2124,154301.99568687793
2125,131679.5336131807
2126,142916.1228783251
2127,153316.34589865129
2128,127320.65729485168
2129,89054.30494354502
2130,121262.61168031245
2131,147150.9277338886
2132,112451.53325369941
2133,127167.22132354527
2134,129929.56972231671
2135,107050.7925589725
2136,65315.28713746011
2137,100476.58165729619
2138,138599.27630436094
2139,158282.89881710362
2140,139669.20618377032
2141,178029.93739852964
2142,124406.93524947547
2143,147832.02318404862
2144,115799.15459111368
2145,147636.58927485294
2146,166337.06135524643
2147,136062.3605613186
2148,141254.50623257254
2149,161686.9691854055
2150,224282.5620753338
2151,126939.53441913862
2152,166864.37632145247
2153,182019.2040311641
2154,100110.55971668383
2155,137151.01701913404
2156,258571.68410581734
2157,234127.0646990376
2158,235001.11043146605
2159,220470.13983108327
2160,192134.3527161437
2161,253080.8212614575
2162,363597.8844285821
2163,369636.9309851606
2164,257387.51558157863
2165,203204.12459206473
2166,156431.1056863194
2167,212518.62481526766
2168,191714.87206576965
2169,188600.12620205313
2170,203640.50832004801
2171,162659.1523072817
2172,131528.5941270705
2173,171446.7512283512
2174,218371.9537884566
2175,291798.8707882476
2176,289433.98616306897
2177,230852.70762363847
2178,216682.4678199939
2179,140435.28407533455
2180,184788.32327680077
2181,190941.32141930342
2182,219997.48205065037
2183,192881.28487060269
2184,114496.3236433501
2185,132873.57188201274
2186,154837.85008686775
2187,171411.15164206384
2188,164040.51526910358
2189,299004.6848979359
2190,71403.04651521424
2191,77155.09182229584
2192,86283.35399546885
2193,107317.46126503998
2194,111782.42133328911
2195,102884.17526715506
2196,102394.79105614098
2197,116848.82885238485
2198,166794.9879030762
2199,200644.272103292
2200,130500.11050724144
2201,131742.94732865368
2202,202304.26569715352
2203,120588.26818085871
2204,150006.04528336306
2205,104469.25844856644
2206,123196.63824601265
2207,196261.63389825798
2208,245778.01125235803
2209,186138.28595346623
2210,123199.30016717619
2211,117989.99552578197
2212,132167.38069814615
2213,112727.68089153843
2214,134852.12128882104
2215,106098.88947767831
2216,143772.8071435081
2217,67841.65160222883
2218,99652.12688852024
2219,89441.0285094609
2220,79719.99547677842
2221,270661.7218186552
2222,244244.50053930038
2223,289111.8267686426
2224,223211.22333970605
2225,118390.73952264452
2226,173470.41136844122
2227,208404.9307105828
2228,267711.9386730941
2229,251241.34146483088
2230,146846.89069750506
2231,215239.12500479948
2232,186765.41211824288
2233,178335.73580680322
2234,255668.74392509367
2235,218783.42010932838
2236,261728.758500923
2237,314709.6883755563
2238,200626.54309067933
2239,116471.82123583433
2240,154356.22256122503
2241,150093.83249124297
2242,125735.77237551473
2243,134762.74164844985
2244,112258.9891465481
2245,105642.26060876022
2246,137668.45203408226
2247,132139.81503924515
2248,123286.62102531627
2249,126248.66718764014
2250,131357.9037260638
2251,93712.03410995225
2252,174239.51362218708
2253,155732.13049844396
2254,176259.18453841124
2255,183654.4355251582
2256,176756.8212476912
2257,207723.75150000272
2258,173568.14907443125
2259,177698.5316621512
2260,128735.91796198545
2261,187078.0916681314
2262,186881.81269449522
2263,356756.90334454103
2264,512880.03355577186
2265,150655.7552007924
2266,257580.44649128194
2267,303732.1758216844
2268,399839.61904833274
2269,159571.16130533864
2270,203395.12315808565
2271,215907.77957427787
2272,243417.89945069462
2273,168498.01692631483
2274,175479.72399133825
2275,159846.19209615022
2276,205890.81509395782
2277,186771.53489871018
2278,145351.69617670568
2279,126189.1955483047
2280,113805.47309631456
2281,167157.87061568064
2282,177778.2098271688
2283,118399.57130906453
2284,123560.60207247369
2285,140524.19181936892
2286,122770.8122000876
2287,346420.52576932183
2288,263211.3676559723
2289,326331.612073156
2290,402079.018398118
2291,318387.25850162783
2292,421120.4540131701
2293,437972.0896591633
2294,366402.02392895106
2295,468238.0216251884
2296,248032.4927595223
2297,329724.4890387735
2298,324227.269926521
2299,355546.0716968649
2300,301235.8328795946
2301,313177.04997378145
2302,240396.74783708126
2303,245614.46660857165
2304,240057.78082622692
2305,191777.90890827714
2306,185810.45282919737
2307,198074.2251084076
2308,218447.2906177707
2309,263262.5177210644
2310,205791.39207562327
2311,199962.91519730777
2312,183175.55097100348
2313,180549.96626837237
2314,184909.9887410852
2315,187962.78369957578
2316,210377.8996992102
2317,189929.82202140137
2318,185677.01107354971
2319,191674.2014169283
2320,192701.02073853763
2321,240314.80094337763
2322,199869.33893470347
2323,187206.42542178786
2324,201099.41778999197
2325,224581.9853658593
2326,188017.45919941118
2327,208853.2736781963
2328,229993.13147554378
2329,191311.1592015051
2330,184392.6511628033
2331,337370.07913509075
2332,377839.6919091825
2333,315687.92729318107
2334,241989.54889284348
2335,273023.4686835155
2336,276621.1038073002
2337,197400.57199184955
2338,265243.166062801
2339,228055.49669599626
2340,381869.39475811954
2341,222068.53561568607
2342,240846.66348920626
2343,232482.29944894862
2344,216965.23336620815
2345,230571.15129820362
2346,216006.51508201798
2347,195606.41039718632
2348,247046.5129638362
2349,173951.77591197647
2350,318148.64997927623
2351,246878.54107278064
2352,258175.0645278435
2353,242175.59313100664
2354,137464.6330107735
2355,145692.1356346857
2356,156798.54165471427
2357,197515.23014253116
2358,192840.68861770397
2359,130538.85304917944
2360,122758.9323748828
2361,144404.8152234288
2362,259670.50848257882
2363,145035.819336917
2364,170445.5944881103
2365,231359.8365064668
2366,208567.4733198113
2367,231285.15405013482
2368,210963.55843518765
2369,216882.3732191493
2370,173044.8815565765
2371,158685.24164238916
2372,198163.47649594647
2373,309773.6400953134
2374,307227.89037011337
2375,236327.9357628567
2376,278471.95797930524
2377,334319.48182675766
2378,159265.71988760665
2379,201678.8522146611
2380,165895.0406961093
2381,174666.85150445515
2382,229255.7588252296
2383,204366.8689512707
2384,246516.45322385067
2385,174990.92914745107
2386,137873.06633317593
2387,131277.44008388702
2388,112934.01310429836
2389,118526.44343618133
2390,147150.82248266565
2391,139719.66891787772
2392,113900.89778029209
2393,179697.17055244534
2394,133304.6312847092
2395,207375.860727922
2396,150456.93809488777
2397,218433.48928903573
2398,131328.88651614435
2399,65341.35505804277
2400,70034.98411183438
2401,125042.97452491459
2402,137462.46991997308
2403,142076.3858788773
2404,157839.36139651056
2405,164289.22668984917
2406,146474.69014705447
2407,131367.8242048587
2408,160940.74626467036
2409,119630.11383392115
2410,184685.71500215644
2411,110912.45965384041
2412,146697.78781938032
2413,121247.25341966155
2414,143862.9274413198
2415,132105.36506605468
2416,121093.1281546134
2417,137151.90399835428
2418,132330.14661235607
2419,122408.1022447013
2420,119660.01961675189
2421,108527.95139039376
2422,102574.95295216856
2423,110073.33469029791
2424,157083.764387712
2425,186456.6003789682
2426,121521.66396691228
2427,115860.79752670761
2428,178895.4474053476
2429,116277.21024026367
2430,134170.47799768532
2431,107432.66967441446
2432,141563.74247772113
2433,136679.61424031435
2434,128166.27941574233
2435,140242.86166386306
2436,120423.63184479336
2437,109357.31940175702
2438,125837.41256447924
2439,111327.53980750036
2440,124642.56392988078
2441,101813.54861304454
2442,101065.88603563329
2443,140054.18812641708
2444,137688.95970259706
2445,97422.78363338155
2446,133925.67007112905
2447,194420.47022156054
2448,135482.54577388018
2449,119635.88616962825
2450,146625.1874585714
2451,122285.70852343274
2452,175610.38519612548
2453,101801.51525074021
2454,120920.36060410844
2455,118972.58505076153
2456,137147.18304591044
2457,130308.5430203926
2458,131275.43303680143
2459,109771.51944950708
2460,149560.75144350016
2461,129317.59186350585
2462,132065.32712960936
2463,130581.66603811295
2464,167376.4120671725
2465,137523.32803118313
2466,118865.03975059505
2467,156241.44774767302
2468,83929.99783182466
2469,74830.05472109214
2470,195977.60346677576
2471,216865.54258437376
2472,143530.06023292616
2473,106421.04703229528
2474,69534.04859117234
2475,227916.79962277965
2476,108341.13730880467
2477,117648.45704450947
2478,146648.00833465328
2479,98621.49028023836
2480,151282.65907999527
2481,126004.54203446387
2482,133132.04869769985
2483,109873.8694609972
2484,125306.09184665664
2485,133337.43092683182
2486,140542.36881535343
2487,166853.32673521718
2488,185448.31404985246
2489,150917.6776747823
2490,149515.50790509448
2491,107111.89323507638
2492,196814.94008876043
2493,158305.33082458668
2494,138557.09680266815
2495,83928.4620239417
2496,239751.38575838704
2497,155277.37249518896
2498,107303.62294281654
2499,87472.81057997319
2500,118267.79457966087
2501,142520.16490948477
2502,138893.97361187846
2503,93525.87643702062
2504,142367.05401090797
2505,221185.97178254017
2506,265627.04428284225
2507,295938.78053575574
2508,266688.9762072292
2509,221010.81567270966
2510,223994.02506630996
2511,177094.28176150555
2512,198596.42177000584
2513,232782.66548089794
2514,306222.0726303481
2515,141952.60536243216
2516,179599.71222856635
2517,141899.63610602144
2518,152516.39245733252
2519,216148.80549257164
2520,212618.23733957132
2521,188649.01059185888
2522,224538.99973396887
2523,119602.9708334549
2524,135059.2916449847
2525,144467.55854159594
2526,133956.36688392516
2527,120171.858946047
2528,129468.61396029123
2529,134891.58497763018
2530,127084.30243486172
2531,241276.74721191233
2532,222353.28023892315
2533,198177.89889061355
2534,233354.11336182192
2535,282766.26670240256
2536,233290.30737145434
2537,226954.15673608132
2538,189160.23791802328
2539,194907.77046582836
2540,185099.21535975763
2541,188575.91355865245
2542,161517.86910551466
2543,112890.169577202
2544,114110.49623663939
2545,129930.26672607705
2546,126400.56165646653
2547,148907.3227879532
2548,164867.97929165835
2549,156161.70883552416
2550,1039248.0498428423
2551,146762.6252621354
2552,139157.07807398614
2553,76414.95517308627
2554,85926.59182870886
2555,125391.4716006794
2556,99930.93787361067
2557,103092.4378011458
2558,131775.9007540847
2559,117492.72594407035
2560,143148.0786590874
2561,144414.46428124042
2562,122979.64118628029
2563,126947.78567797288
2564,190105.66381676606
2565,131888.1620785809
2566,132861.70041981913
2567,121461.47244251028
2568,181543.1063148627
2569,212997.945060745
2570,123151.53752391289
2571,165208.03758644595
2572,157525.33817000696
2573,199070.98410578846
2574,331777.0015623247
2575,143545.42176902498
2576,116599.85241575837
2577,119315.44633451499
2578,97215.29173310117
2579,61065.978233536625
2580,103536.30199381476
2581,117790.54146186715
2582,134616.91344322424
2583,255547.69790516887
2584,183996.93244115755
2585,188720.218052793
2586,213152.6859733112
2587,200309.74815180368
2588,145318.55698663808
2589,158289.26248530013
2590,217718.07159672282
2591,238271.37626823038
2592,215421.39118135726
2593,251619.93768691306
2594,197030.65905479834
2595,213641.91703976726
2596,302083.7692923829
2597,190587.06248787843
2598,299732.05155720987
2599,342769.34219943563
2600,95265.92159739273
2601,148072.33261389696
2602,92830.7316804623
2603,101693.26987716954
2604,94491.29029306509
2605,92748.26551692901
2606,144571.03087609322
2607,234024.47518348106
2608,188824.53320978585
2609,180339.67653372668
2610,109264.88388125242
2611,99502.07912393713
2612,160221.1052494815
2613,138177.8237219575
2614,123392.18719461981
2615,167245.52208781624
2616,154115.3645993193
2617,174111.50172014296
2618,192467.88826825187
2619,196381.56501551004
2620,188196.24175212873
2621,175320.17987850978
2622,180542.65385747113
2623,235184.10890036623
2624,318453.10746550985
2625,277459.3414705328
2626,185835.42360313734
2627,161822.88888002976
2628,410677.93210667465
2629,487466.5737525383
2630,350963.69110064866
2631,467570.7694010685
2632,397649.08455130015
2633,266023.520660878
2634,396849.7875496028
2635,164620.58473852696
2636,183401.5599941098
2637,184501.6948295582
2638,271960.1332321639
2639,184551.68945438156
2640,155252.56561249975
2641,106862.447744528
2642,179616.39145011088
2643,113882.90473936316
2644,127064.14350591747
2645,124091.54072609618
2646,106636.19567186513
2647,116171.90059533762
2648,147117.13718856918
2649,156938.60697109866
2650,145710.64673011343
2651,146689.6124734468
2652,391845.2633326917
2653,246929.30626118788
2654,240355.46288090086
2655,372085.8711489547
2656,330569.1026992264
2657,334952.2058017574
2658,290530.5818400369
2659,302480.22566053254
2660,359754.97758695245
2661,322963.7723249836
2662,332530.3532725806
2663,285805.6646500303
2664,258686.42206076332
2665,299366.01499500236
2666,265561.97208427684
2667,188727.01236643683
2668,195043.5678643417
2669,188291.40082353516
2670,292163.3694469984
2671,198637.41867052144
2672,205899.5284753642
2673,200437.82775409552
2674,203398.78444384644
2675,175217.18924314308
2676,209804.57740101326
2677,202473.17092412652
2678,265709.5452779229
2679,276955.8964595139
2680,270727.08350147837
2681,397286.82555844774
2682,323319.36514216743
2683,546735.2598964126
2684,308608.28456785256
2685,344192.7033959206
2686,253661.00758492545
2687,295284.77436503285
2688,224930.67149895325
2689,209394.2210395095
2690,419991.7933696218
2691,185183.81789923983
2692,140452.62495733256
2693,208099.4193342626
2694,145090.1754833151
2695,201290.6996744884
2696,192710.49686830674
2697,178881.26076761892
2698,209368.2997570815
2699,165314.97859241892
2700,150828.93213827364
2701,173741.2228719434
2702,125741.88803269088
2703,150259.28345832034
2704,137758.61748543193
2705,114704.58037124132
2706,120625.67507693372
2707,140060.76228325
2708,124062.660786703
2709,104572.75426627198
2710,127037.08565453262
2711,195040.40573706097
2712,367379.1053123442
2713,174413.85463349402
2714,161464.6534850868
2715,157367.1937925596
2716,157438.53453005705
2717,192406.4022226045
2718,230079.69775686483
2719,161467.27607443067
2720,199473.04657654976
2721,135843.18993218307
2722,171199.80118287675
2723,156535.43029372994
2724,129722.6205965376
2725,130637.68691866485
2726,143645.0014643154
2727,164177.19998264426
2728,200083.04487569234
2729,151095.73520271233
2730,144038.72279392052
2731,144052.09093886957
2732,124466.15302038715
2733,157084.78027449845
2734,146848.97388257488
